# BACKTEST CONFIG
min_score,conviction,stop_pct,tp_pct,direction,size_usd,slippage_pct,signal_flip,gap_stop,max_hold
4,60.0,2.0,4.0,both,1000.0,0.1,True,True,20

# PER-TICKER SUMMARY
ticker,trades,wins,losses,win_rate_pct,avg_r,expectancy,total_pnl_usd,avg_pnl_pct,max_drawdown_pct,avg_hold_bars,profit_factor,total_slippage_usd,bars_tested,compute_secs,exit_stop,exit_gap_stop,exit_take_profit,exit_signal_flip,exit_max_hold
AAPL,13,6,7,46.2,0.37,6.33,82.3,0.74,3.7,2.8,1.92,10.82,251,0.11,4,0,5,4,0
TSLA,21,8,13,38.1,0.13,1.61,33.76,0.25,8.5,1.0,1.15,17.53,251,0.16,12,1,7,1,0
NVDA,22,9,13,40.9,-0.04,-0.76,-16.64,-0.09,7.3,1.0,0.94,20.08,251,0.12,10,3,6,3,0
MSFT,13,4,9,30.8,0.01,-0.84,-10.98,0.03,3.2,4.2,0.88,9.78,251,0.15,4,0,3,6,0
META,16,3,13,18.8,-0.55,-6.91,-110.62,-1.1,12.0,1.9,0.32,10.33,251,0.17,9,1,2,4,0

# AGGREGATE
tickers_tested,profitable,total_trades,win_rate,avg_r,expectancy,total_pnl,avg_win,avg_loss,total_slippage,elapsed_secs
5,2,85,35.3,-0.02,-0.26,-22.18,27.02,-15.14,68.54,1.9

# ALL TRADES
ticker,side,entry_date,exit_date,hold_bars,entry_price,exit_price,stop_loss,take_profit,qty,pnl_usd,pnl_pct,r_multiple,exit_reason,entry_score,conviction_pct,slippage_usd
AAPL,long,2025-08-25,2025-09-03,6,226.0669,235.11,221.55,235.11,4,36.17,4.0,2.0,take_profit,6,83.3,0.9
AAPL,long,2025-09-15,2025-09-22,5,236.5677,246.03,231.84,246.03,4,37.85,4.0,2.0,take_profit,5,64.4,0.95
AAPL,long,2025-10-21,2025-10-22,1,261.4023,256.17,256.17,271.86,3,-15.7,-2.0,-1.0,stop,5,73.3,0.78
AAPL,long,2025-11-05,2025-11-25,14,268.1201,278.84,262.76,278.84,3,32.16,4.0,2.0,take_profit,6,83.3,0.8
AAPL,long,2025-12-11,2025-12-15,2,278.861,273.28,273.28,290.02,3,-16.74,-2.0,-1.0,stop,6,83.3,0.84
AAPL,short,2026-01-02,2026-01-02,0,271.4833,276.91,276.91,260.62,3,-16.28,-2.0,-1.0,stop,-4,61.1,0.82
AAPL,long,2026-02-02,2026-02-03,1,259.8074,270.2,254.61,270.2,3,31.18,4.0,2.0,take_profit,5,73.3,0.78
AAPL,long,2026-02-19,2026-02-19,0,262.6206,260.34,257.37,273.13,3,-6.84,-0.87,-0.43,signal_flip,6,83.3,0.79
AAPL,long,2026-02-24,2026-02-27,3,267.8811,263.94,262.52,278.6,3,-11.83,-1.47,-0.74,signal_flip,6,83.3,0.8
AAPL,short,2026-03-05,2026-03-09,2,260.2894,259.64,265.5,249.88,3,1.95,0.25,0.12,signal_flip,-4,61.1,0.78
AAPL,short,2026-03-30,2026-03-31,1,249.59,254.58,254.58,239.61,4,-19.96,-2.0,-1.0,stop,-5,73.3,1.0
AAPL,short,2026-04-08,2026-04-08,0,257.9539,258.66,263.11,247.64,3,-2.12,-0.27,-0.14,signal_flip,-5,77.8,0.77
AAPL,long,2026-04-30,2026-05-01,1,270.5213,281.34,265.11,281.34,3,32.46,4.0,2.0,take_profit,5,72.2,0.81
TSLA,long,2025-07-28,2025-07-30,2,318.7685,312.39,312.39,331.52,3,-19.14,-2.0,-1.0,stop,4,62.2,0.96
TSLA,long,2025-08-08,2025-08-08,0,321.7514,334.62,315.32,334.62,3,38.61,4.0,2.0,take_profit,5,72.2,0.96
TSLA,long,2025-08-19,2025-08-19,0,336.1258,329.4,329.4,349.57,2,-13.45,-2.0,-1.0,stop,5,72.2,0.67
TSLA,long,2025-08-25,2025-08-26,1,339.2389,351.67,332.45,352.81,2,24.86,3.66,1.83,signal_flip,6,88.9,0.68
TSLA,long,2025-09-05,2025-09-11,4,348.348,362.28,341.38,362.28,2,27.86,4.0,2.0,take_profit,5,72.2,0.7
TSLA,long,2025-10-07,2025-10-07,0,448.2678,439.3,439.3,466.2,2,-17.94,-2.0,-1.0,stop,6,83.3,0.9
TSLA,short,2025-10-17,2025-10-17,0,425.0745,433.58,433.58,408.07,2,-17.01,-2.0,-1.0,stop,-4,61.1,0.85
TSLA,long,2025-10-21,2025-10-22,1,446.2058,437.28,437.28,464.05,2,-17.85,-2.0,-1.0,stop,6,83.3,0.89
TSLA,short,2025-11-10,2025-11-10,0,439.1604,447.94,447.94,421.59,2,-17.56,-2.0,-1.0,stop,-5,77.8,0.88
TSLA,short,2025-12-18,2025-12-18,0,477.6818,487.24,487.24,458.57,2,-19.12,-2.0,-1.0,stop,-4,66.7,0.96
TSLA,short,2026-01-15,2026-01-20,2,440.6889,423.06,449.5,423.06,2,35.26,4.0,2.0,take_profit,-6,83.3,0.88
TSLA,short,2026-01-27,2026-01-29,2,436.9726,419.49,445.71,419.49,2,34.97,4.0,2.0,take_profit,-6,83.3,0.87
TSLA,short,2026-02-13,2026-02-13,0,413.8957,422.17,422.17,397.34,2,-16.55,-2.0,-1.0,stop,-6,83.3,0.83
TSLA,short,2026-02-24,2026-02-24,0,399.1005,407.08,407.08,383.14,2,-15.96,-2.0,-1.0,stop,-5,73.3,0.8
TSLA,short,2026-02-27,2026-03-03,2,402.5371,386.44,410.59,386.44,2,32.19,4.0,2.0,take_profit,-6,83.3,0.81
TSLA,long,2026-03-12,2026-03-12,0,405.5852,397.47,397.47,421.81,2,-16.23,-2.0,-1.0,stop,4,61.1,0.81
TSLA,long,2026-04-28,2026-05-01,3,375.0547,390.06,367.55,390.06,2,30.01,4.0,2.0,take_profit,5,72.2,0.75
TSLA,long,2026-05-05,2026-05-06,1,395.5852,386.25,387.67,411.41,2,-18.67,-2.36,-1.18,gap_stop,5,72.2,0.79
TSLA,long,2026-05-21,2026-05-21,0,422.6022,414.15,414.15,439.51,2,-16.9,-2.0,-1.0,stop,5,72.2,0.84
TSLA,long,2026-05-26,2026-06-01,4,430.6903,422.08,422.08,447.92,2,-17.22,-2.0,-1.0,stop,5,72.2,0.86
TSLA,short,2026-06-05,2026-06-05,0,420.0795,403.28,428.48,403.28,2,33.6,4.0,2.0,take_profit,-4,61.1,0.84
NVDA,long,2025-09-11,2025-09-15,2,179.6306,175.45,176.04,186.82,5,-20.92,-2.33,-1.17,gap_stop,5,66.7,0.9
NVDA,long,2025-09-19,2025-09-22,1,175.7216,182.75,172.21,182.75,5,35.14,4.0,2.0,take_profit,6,83.3,0.88
NVDA,long,2025-09-29,2025-09-29,0,180.3804,181.62,176.77,187.6,5,6.19,0.69,0.34,signal_flip,6,83.3,0.9
NVDA,long,2025-10-14,2025-10-14,0,184.7192,181.02,181.02,192.11,5,-18.5,-2.0,-1.0,stop,6,83.3,0.92
NVDA,short,2025-10-16,2025-10-24,6,181.8159,185.45,185.45,174.54,5,-18.17,-2.0,-1.0,stop,-7,100.0,0.91
NVDA,long,2025-11-11,2025-11-11,0,195.1063,191.2,191.2,202.91,5,-19.53,-2.0,-1.0,stop,5,72.2,0.97
NVDA,short,2025-11-14,2025-11-14,0,182.4444,186.09,186.09,175.15,5,-18.23,-2.0,-1.0,stop,-5,66.7,0.91
NVDA,short,2025-11-21,2025-11-21,0,180.8281,173.59,184.44,173.59,5,36.19,4.0,2.0,take_profit,-5,73.3,0.91
NVDA,long,2025-12-09,2025-12-11,2,185.5193,180.06,181.81,192.94,5,-27.29,-2.94,-1.47,gap_stop,4,61.1,0.93
NVDA,long,2025-12-22,2025-12-26,3,183.8796,191.23,180.2,191.23,5,36.75,4.0,2.0,take_profit,6,88.9,0.92
NVDA,long,2026-01-16,2026-01-20,1,189.0385,181.68,185.26,196.6,5,-36.8,-3.89,-1.95,gap_stop,6,88.9,0.94
NVDA,long,2026-01-28,2026-01-28,0,191.228,191.29,187.4,198.88,5,0.29,0.03,0.02,signal_flip,5,72.2,0.96
NVDA,long,2026-02-09,2026-02-09,0,184.2196,191.59,180.54,191.59,5,36.85,4.0,2.0,take_profit,4,62.2,0.92
NVDA,long,2026-02-20,2026-02-23,1,186.5291,191.32,182.8,193.99,5,23.94,2.57,1.28,signal_flip,5,72.2,0.93
NVDA,short,2026-02-27,2026-03-04,3,180.8482,184.47,184.47,173.61,5,-18.11,-2.0,-1.0,stop,-4,62.2,0.91
NVDA,short,2026-03-13,2026-03-16,1,184.52,188.21,188.21,177.14,5,-18.45,-2.0,-1.0,stop,-5,72.2,0.92
